DATA_AS_OF,CLUSTER_ID,AGENCY,PARTNER,PARTNER2,DONOR,ADMIN1_ID,ADMIN2_ID,area_type,STATUS_ACTIVITY,ACTIVITY,START_ACTIVITY,END_ACTIVITY,BENEF_HH,BENEF_IND,Oblast_Name,Raion_Name
févr.16,Emergency Shelter/Non-Food Item,X7687D0A3B8574379,,,,1400000000,1410300000,GCA,Completed,Distribution of solid fuel and heaters,12.15,févr.16,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,XEF006B41DDB5E912,X4C86706E3B640D8A,,,1400000000,1410300000,GCA,Ongoing,Cash for rent or other shelter-linked monetized solutions,12.15,mai.16,,,Donetska,Artemivsk
févr.16,Emergency Shelter/Non-Food Item,XEF006B41DDB5E912,X4C86706E3B640D8A,,,1400000000,1410300000,GCA,Ongoing,Cash for rent or other shelter-linked monetized solutions,12.15,mai.16,,,Donetska,Artemivsk
janv.16,Livelihoods & Early Recovery & Early Recovery,X72E2E84788AFA99B,,,,1400000000,1410300000,GCA,Ongoing,Employment and income generation of affected populations,2.16,,,,Donetska,Artemivsk
janv.16,Education,X4F0EAC74B9F7966B,,,,1400000000,1410300000,GCA,Completed,Capacity building for teachers,1.16,févr.16,,,Donetska,Artemivsk
janv.16,Protection,XE0E61D5513213CE6,,,,1400000000,1410300000,GCA,Completed,MRE activities,1.12,janv.12,,,Donetska,Artemivsk
janv.16,Protection,XE0E61D5513213CE6,,,,1400000000,1410300000,GCA,Completed,MRE activities,1.12,janv.12,,,Donetska,Artemivsk
janv.16,Protection,XE0E61D5513213CE6,,,,1400000000,1410300000,GCA,Completed,MRE activities,1.12,janv.12,,,Donetska,Artemivsk
janv.16,Protection,X694B9010E843B076,,,,1400000000,1410300000,GCA,Completed,MRE activities,2.16,,,,Donetska,Artemivsk
janv.16,Protection,X694B9010E843B076,,,,1400000000,1410300000,GCA,Completed,MRE activities,2.16,,,,Donetska,Artemivsk
janv.16,Protection,X694B9010E843B076,,,,1400000000,1410300000,GCA,Completed,MRE activities,2.16,,,,Donetska,Artemivsk
janv.16,Protection,XE0E61D5513213CE6,,,,1400000000,1410300000,GCA,Completed,MRE activities,2.16,,,,Donetska,Artemivsk
janv.16,Protection,XE0E61D5513213CE6,,,,1400000000,1410300000,GCA,Completed,MRE activities,2.16,,,,Donetska,Artemivsk
janv.16,Protection,XE0E61D5513213CE6,,,,1400000000,1410300000,GCA,Completed,MRE activities,2.16,,,,Donetska,Artemivsk
janv.16,Protection,XE0E61D5513213CE6,,,,1400000000,1410300000,GCA,Completed,MRE activities,2.16,,,,Donetska,Artemivsk
janv.16,Protection,XE0E61D5513213CE6,,,,1400000000,1410300000,GCA,Completed,MRE activities,2.16,,,,Donetska,Artemivsk
janv.16,Protection,XE0E61D5513213CE6,,,,1400000000,1410300000,GCA,Completed,MRE activities,2.16,,,,Donetska,Artemivsk
janv.16,Protection,X41D08DF81229DB5A,,,,1400000000,1410300000,GCA,Ongoing,Information on GBV risk and availability of life-saving services,2.16,,,,Donetska,Artemivsk
janv.16,Protection,X754A6CEDA0A39FC2,,,,1400000000,1410300000,GCA,Ongoing,Other,2.16,,,,Donetska,Artemivsk
janv.16,Protection,X754A6CEDA0A39FC2,,,,1400000000,1410300000,GCA,Ongoing,Psychosocial support,2.16,,,,Donetska,Artemivsk
janv.16,Protection,X72E2E84788AFA99B,,,,1400000000,1410300000,GCA,Planned,Psychosocial support,2.16,,,,Donetska,Artemivsk
janv.16,Protection,XAEB7E7B13468F46C,,,,1400000000,1410300000,GCA,Ongoing,Other,2.16,,,,Donetska,Artemivsk
janv.16,Protection,XAEB7E7B13468F46C,,,,1400000000,1410300000,GCA,Ongoing,Legal aid-counseling,2.16,,,,Donetska,Artemivsk
janv.16,Education,X6970CB640F1140AD,,,,1400000000,1410300000,GCA,Ongoing,Emergency repairs to educational infrastructure inclusive of Water Sanitation Hygiene,3.15,,,,Donetska,Artemivsk
janv.16,Protection,XDC5C1EF62A6CBD4,,,,1400000000,1410300000,GCA,Ongoing,Information on GBV risk and availability of life-saving services,1.15,déc.15,,,Donetska,Artemivsk
janv.16,Protection,XDC5C1EF62A6CBD4,,,,1400000000,1410300000,GCA,Ongoing,Establish-strengthen protection referral pathways and legislative FW,1.15,déc.15,,,Donetska,Artemivsk
janv.16,Protection,XDC5C1EF62A6CBD4,,,,1400000000,1410300000,GCA,Ongoing,Psychosocial support,1.15,déc.15,,,Donetska,Artemivsk
janv.16,Protection,XDC5C1EF62A6CBD4,,,,1400000000,1410300000,GCA,Ongoing,Legal aid-counseling,1.15,déc.15,,,Donetska,Artemivsk
janv.16,Protection,XDC5C1EF62A6CBD4,,,,1400000000,1410300000,GCA,Ongoing,Other,1.15,déc.15,,,Donetska,Artemivsk
janv.16,Protection,XDC5C1EF62A6CBD4,,,,1400000000,1410300000,GCA,Ongoing,Other,1.15,déc.15,,,Donetska,Artemivsk
janv.16,Protection,XDC5C1EF62A6CBD4,,,,1400000000,1410300000,GCA,Ongoing,Advocacy interventions,1.15,déc.15,,,Donetska,Artemivsk
janv.16,Protection,XDC5C1EF62A6CBD4,,,,1400000000,1410300000,GCA,Ongoing,Human rights monitoring and protection monitoring,1.15,déc.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X5CCCA7CBFF12FEBC,,,,1400000000,1410300000,GCA,Ongoing,Collective Center repairs and management,3.15,déc.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X5CCCA7CBFF12FEBC,,,,1400000000,1410300000,GCA,Ongoing,Collective Center repairs and management,7.15,déc.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,XD8875DF048B858EB,,,,1400000000,1410300000,GCA,Completed,NFI distributions,1.15,févr.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,XEF006B41DDB5E912,X4C86706E3B640D8A,,,1400000000,1410300000,GCA,Ongoing,Cash for rent or other shelter-linked monetized solutions,12.15,mai.16,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,XEF006B41DDB5E912,X4C86706E3B640D8A,,,1400000000,1410300000,GCA,Ongoing,Cash for rent or other shelter-linked monetized solutions,12.15,mai.16,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,XDF58464D311DDEE4,,,,1400000000,1410300000,GCA,Completed,Other,7.15,juil.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,XDF58464D311DDEE4,,,,1400000000,1410300000,GCA,Completed,Other,7.15,juil.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,XDF58464D311DDEE4,,,,1400000000,1410300000,GCA,Completed,Other,7.15,juil.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X7687D0A3B8574379,,,,1400000000,1410300000,GCA,Completed,Collective Center repairs and management,1.15,janv.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,XE3C4FB9396A88A2C,X29B5BC856C4919E8,,,1400000000,1410300000,GCA,Completed,NFI distributions,7.15,nov.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,XDF58464D311DDEE4,,,,1400000000,1410300000,GCA,Completed,Shelter Repairs,12.15,déc.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,XE3C4FB9396A88A2C,X29B5BC856C4919E8,,,1400000000,1410300000,GCA,Completed,NFI distributions,4.15,avr.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X83D701F786074FFC,,,,1400000000,1410300000,GCA,Completed,Other,7.15,aoűt.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X83D701F786074FFC,XDC6BA309850E694E,,,1400000000,1410300000,GCA,Ongoing,Other,9.15,févr.16,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,XDE120EAE95EEAB9B,,,,1400000000,1410300000,GCA,Completed,NFI distributions,7.15,aoűt.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,XDE120EAE95EEAB9B,,,,1400000000,1410300000,GCA,Completed,NFI distributions,7.15,aoűt.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,XDE120EAE95EEAB9B,,,,1400000000,1410300000,GCA,Completed,NFI distributions,7.15,aoűt.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,XDE120EAE95EEAB9B,,,,1400000000,1410300000,GCA,Completed,NFI distributions,7.15,aoűt.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,XDB6960AA423656F8,XDE120EAE95EEAB9B,,,1400000000,1410300000,GCA,Completed,NFI distributions,7.15,aoűt.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,XDB6960AA423656F8,,,,1400000000,1410300000,GCA,Completed,NFI distributions,7.15,aoűt.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X72E2E84788AFA99B,,,,1400000000,1410300000,GCA,Completed,Other,5.15,sept.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X72E2E84788AFA99B,,,,1400000000,1410300000,GCA,Completed,NFI distributions,12.14,déc.14,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X72E2E84788AFA99B,,,,1400000000,1410300000,GCA,Completed,NFI distributions,1.15,janv.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X72E2E84788AFA99B,,,,1400000000,1410300000,GCA,Completed,NFI distributions,2.15,févr.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X72E2E84788AFA99B,,,,1400000000,1410300000,GCA,Completed,Distribution of solid fuel and heaters,12.14,déc.14,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X72E2E84788AFA99B,,,,1400000000,1410300000,GCA,Completed,Winterization cash grant,3.15,mars.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X72E2E84788AFA99B,,,,1400000000,1410300000,GCA,Completed,Winterization cash grant,3.15,mars.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X72E2E84788AFA99B,,,,1400000000,1410300000,GCA,Completed,Winterization cash grant,3.15,mars.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X72E2E84788AFA99B,,,,1400000000,1410300000,GCA,Completed,Winterization cash grant,3.15,mars.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X72E2E84788AFA99B,,,,1400000000,1410300000,GCA,Completed,Winterization cash grant,1.15,janv.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X72E2E84788AFA99B,,,,1400000000,1410300000,GCA,Completed,Winterization cash grant,1.15,janv.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X72E2E84788AFA99B,,,,1400000000,1410300000,GCA,Completed,Winterization cash grant,1.15,janv.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X72E2E84788AFA99B,,,,1400000000,1410300000,GCA,Completed,Winterization cash grant,1.15,janv.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X72E2E84788AFA99B,,,,1400000000,1410300000,GCA,Completed,Winterization cash grant,1.15,janv.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X72E2E84788AFA99B,,,,1400000000,1410300000,GCA,Completed,Winterization cash grant,1.15,janv.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X72E2E84788AFA99B,,,,1400000000,1410300000,GCA,Completed,Winterization cash grant,1.15,janv.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X72E2E84788AFA99B,,,,1400000000,1410300000,GCA,Completed,Winterization cash grant,1.15,janv.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X72E2E84788AFA99B,,,,1400000000,1410300000,GCA,Completed,Winterization cash grant,1.15,janv.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X72E2E84788AFA99B,,,,1400000000,1410300000,GCA,Completed,Winterization cash grant,1.15,janv.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X72E2E84788AFA99B,,,,1400000000,1410300000,GCA,Completed,Winterization cash grant,1.15,janv.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X72E2E84788AFA99B,,,,1400000000,1410300000,GCA,Completed,Winterization cash grant,1.15,janv.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X72E2E84788AFA99B,,,,1400000000,1410300000,GCA,Completed,Winterization cash grant,1.15,janv.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X72E2E84788AFA99B,,,,1400000000,1410300000,GCA,Completed,Winterization cash grant,1.15,janv.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X72E2E84788AFA99B,,,,1400000000,1410300000,GCA,Completed,Winterization cash grant,1.15,janv.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,XE4EF64698318785D,,,,1400000000,1410300000,GCA,Completed,NFI distributions,11.15,nov.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,XE4EF64698318785D,,,,1400000000,1410300000,GCA,Completed,NFI distributions,11.15,nov.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,XE4EF64698318785D,,,,1400000000,1410300000,GCA,Completed,NFI distributions,11.15,nov.15,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,XDC6BA309850E694E,,,,1400000000,1410300000,GCA,Completed,Other,9.15,janv.16,,,Donetska,Artemivsk
janv.16,Emergency Shelter/Non-Food Item,X7687D0A3B8574379,,,,1400000000,1410300000,GCA,Completed,NFI distributions,12.14,déc.14,,,Donetska,Artemivsk
févr.16,Health & Nutrition,X74B220FF6AB4EEDA,,,,4400000000,4410300000,GCA,Planned,Nutrition activities for PLW,5.16,avr.17,,,Luhanska,Antratsyt
janv.16,Health & Nutrition,X74B220FF6AB4EEDA,,,,4400000000,4410300000,GCA,Planned,Nutrition activities for PLW,5.16,avr.17,,,Luhanska,Antratsyt
févr.16,Water Sanitation Hygiene,XDF58464D311DDEE4,X6970CB640F1140AD,,,1400000000,1411200000,GCA,Completed,Distribution of hygine items-kits,2.16,mars.16,,,Donetska,Dzerzhynsk
févr.16,Water Sanitation Hygiene,XDF58464D311DDEE4,X6970CB640F1140AD,,,1400000000,1411200000,GCA,Completed,Distribution of hygine items-kits,3.16,mars.16,,,Donetska,Dzerzhynsk
févr.16,Food Security,X4F57C810A79D146,,,,1400000000,1411200000,GCA,Ongoing,Other,2.16,,,,Donetska,Dzerzhynsk
févr.16,Food Security,X701070FC0EF7E876,,,,1400000000,1411200000,GCA,Ongoing,Other,2.16,,,,Donetska,Dzerzhynsk
févr.16,Livelihoods & Early Recovery & Early Recovery,X72E2E84788AFA99B,,,,1400000000,1411200000,GCA,Ongoing,Other,2.16,,,,Donetska,Dzerzhynsk
févr.16,Protection,X6970CB640F1140AD,,,,1400000000,1411200000,GCA,Ongoing,MRE activities,2.11,,,,Donetska,Dzerzhynsk
févr.16,Protection,X694B9010E843B076,,,,1400000000,1411200000,GCA,Completed,MRE activities,2.12,févr.12,,,Donetska,Dzerzhynsk
févr.16,Protection,X694B9010E843B076,,,,1400000000,1411200000,GCA,Completed,MRE activities,2.12,févr.12,,,Donetska,Dzerzhynsk
févr.16,Protection,XE0E61D5513213CE6,,,,1400000000,1411200000,GCA,Completed,MRE activities,2.12,févr.12,,,Donetska,Dzerzhynsk
févr.16,Education,X6970CB640F1140AD,,,,1400000000,1411200000,GCA,Ongoing,Emergency repairs to educational infrastructure inclusive of Water Sanitation Hygiene,11.15,,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,XDF58464D311DDEE4,,,,1400000000,1411200000,GCA,Completed,Other,7.15,juil.15,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,X83D701F786074FFC,,,,1400000000,1411200000,GCA,Completed,Other,7.15,aoűt.15,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,XE4EF64698318785D,,,,1400000000,1411200000,GCA,Completed,Shelter Repairs,10.15,oct.15,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,X72E2E84788AFA99B,,,,1400000000,1411200000,GCA,Ongoing,Winterization cash grant,9.15,févr.16,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,X72E2E84788AFA99B,,,,1400000000,1411200000,GCA,Ongoing,NFI distributions,9.15,févr.16,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,X72E2E84788AFA99B,,,,1400000000,1411200000,GCA,Ongoing,Shelter Repairs,9.15,févr.16,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,X72E2E84788AFA99B,,,,1400000000,1411200000,GCA,Ongoing,Shelter Repairs,9.15,févr.16,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,X72E2E84788AFA99B,,,,1400000000,1411200000,GCA,Completed,Other,5.15,sept.15,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,XDF58464D311DDEE4,,,,1400000000,1411200000,GCA,Completed,Shelter Repairs,10.15,oct.15,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,XDF58464D311DDEE4,,,,1400000000,1411200000,GCA,Completed,Shelter Repairs,11.15,nov.15,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,XDF58464D311DDEE4,,,,1400000000,1411200000,GCA,Completed,Shelter Repairs,11.15,nov.15,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,XDF58464D311DDEE4,,,,1400000000,1411200000,GCA,Completed,Shelter Repairs,11.15,nov.15,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,XDF58464D311DDEE4,,,,1400000000,1411200000,GCA,Completed,Shelter Repairs,11.15,nov.15,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,XDF58464D311DDEE4,,,,1400000000,1411200000,GCA,Completed,Shelter Repairs,11.15,nov.15,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,XDF58464D311DDEE4,,,,1400000000,1411200000,GCA,Completed,Shelter Repairs,11.15,nov.15,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,XDF58464D311DDEE4,,,,1400000000,1411200000,GCA,Completed,Shelter Repairs,11.15,nov.15,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,XDF58464D311DDEE4,,,,1400000000,1411200000,GCA,Completed,Shelter Repairs,11.15,nov.15,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,XDF58464D311DDEE4,,,,1400000000,1411200000,GCA,Completed,Shelter Repairs,11.15,nov.15,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,XDF58464D311DDEE4,,,,1400000000,1411200000,GCA,Completed,Shelter Repairs,11.15,nov.15,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,XDF58464D311DDEE4,,,,1400000000,1411200000,GCA,Completed,Shelter Repairs,11.15,déc.15,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,XDF58464D311DDEE4,,,,1400000000,1411200000,GCA,Completed,Shelter Repairs,11.15,déc.15,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,XDF58464D311DDEE4,,,,1400000000,1411200000,GCA,Completed,Shelter Repairs,12.15,déc.15,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,XDF58464D311DDEE4,,,,1400000000,1411200000,GCA,Completed,Shelter Repairs,12.15,déc.15,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,X7687D0A3B8574379,,,,1400000000,1411200000,GCA,Completed,Distribution of solid fuel and heaters,12.15,févr.16,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,X7687D0A3B8574379,,,,1400000000,1411200000,GCA,Completed,Distribution of solid fuel and heaters,12.15,févr.16,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,X7687D0A3B8574379,,,,1400000000,1411200000,GCA,Completed,Distribution of solid fuel and heaters,12.15,févr.16,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,X7687D0A3B8574379,,,,1400000000,1411200000,GCA,Completed,Distribution of solid fuel and heaters,12.15,févr.16,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,X7687D0A3B8574379,,,,1400000000,1411200000,GCA,Completed,Distribution of solid fuel and heaters,12.15,févr.16,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,X7687D0A3B8574379,,,,1400000000,1411200000,GCA,Completed,Distribution of solid fuel and heaters,12.15,févr.16,,,Donetska,Dzerzhynsk
févr.16,Emergency Shelter/Non-Food Item,XEF006B41DDB5E912,X4C86706E3B640D8A,,,1400000000,1411200000,GCA,Ongoing,Cash for rent or other shelter-linked monetized solutions,12.15,mai.16,,,Donetska,Dzerzhynsk
févr.16,Water Sanitation Hygiene,X72E2E84788AFA99B,,,,1400000000,1411200000,GCA,Ongoing,Provision of household water storage ,12.15,,,,Donetska,Dzerzhynsk
févr.16,Water Sanitation Hygiene,X72E2E84788AFA99B,,,,1400000000,1411200000,GCA,Ongoing,Provision of household water storage ,12.15,,,,Donetska,Dzerzhynsk
févr.16,Water Sanitation Hygiene,X72E2E84788AFA99B,,,,1400000000,1411200000,GCA,Ongoing,Water trucking,10.15,,,,Donetska,Dzerzhynsk
févr.16,Water Sanitation Hygiene,X72E2E84788AFA99B,X6970CB640F1140AD,,,1400000000,1411200000,GCA,Ongoing,Provision of household water storage ,12.15,,,,Donetska,Dzerzhynsk
févr.16,Water Sanitation Hygiene,X72E2E84788AFA99B,X6970CB640F1140AD,,,1400000000,1411200000,GCA,Ongoing,Provision of household water storage ,12.15,,,,Donetska,Dzerzhynsk
févr.16,Health & Nutrition,X74B220FF6AB4EEDA,,,,1400000000,1411200000,GCA,Planned,Nutrition activities for PLW,5.16,avr.17,,,Donetska,Dzerzhynsk
févr.16,Health & Nutrition,X74B220FF6AB4EEDA,,,,1400000000,1411200000,GCA,Planned,IYCF promotion campaign ,5.16,avr.17,,,Donetska,Dzerzhynsk
janv.16,Health & Nutrition,X74B220FF6AB4EEDA,,,,1400000000,1411200000,GCA,Planned,Nutrition activities for PLW,5.16,avr.17,,,Donetska,Dzerzhynsk
janv.16,Health & Nutrition,X74B220FF6AB4EEDA,,,,1400000000,1411200000,GCA,Planned,IYCF promotion campaign ,5.16,avr.17,,,Donetska,Dzerzhynsk
janv.16,Livelihoods & Early Recovery & Early Recovery,X72E2E84788AFA99B,,,,1400000000,1411200000,GCA,Ongoing,Employment and income generation of affected populations,2.16,,,,Donetska,Dzerzhynsk
janv.16,Food Security,X701070FC0EF7E876,,,,1400000000,1411200000,GCA,Completed,Provision of agriculture inputs,2.16,,,,Donetska,Dzerzhynsk
janv.16,Food Security,X701070FC0EF7E876,,,,1400000000,1411200000,GCA,Completed,Provision of agriculture inputs,2.16,,,,Donetska,Dzerzhynsk
janv.16,Protection,XE0E61D5513213CE6,,,,1400000000,1411200000,GCA,Completed,MRE activities,1.12,janv.12,,,Donetska,Dzerzhynsk
janv.16,Protection,XE0E61D5513213CE6,,,,1400000000,1411200000,GCA,Completed,MRE activities,1.12,janv.12,,,Donetska,Dzerzhynsk
janv.16,Protection,X694B9010E843B076,,,,1400000000,1411200000,GCA,Completed,MRE activities,2.16,,,,Donetska,Dzerzhynsk
