Date,cluster_name,org_name,partner #1_name,partner #2_name,ADMIN1_NAME_ENG,ADMIN2_NAME_UKR,area_type,status_name,ACTIVITY,ACTIVITY_START,ACTIVITY_END,NUMBER_REACHED
01-Feb-16,Education,XD387F9CEEDBDA129,,,Luhanska,,GCA,Planned,Capacity building of parents/caregivers,26-Jan-16,,200
01-Feb-16,Education,XD387F9CEEDBDA129,,,Dnipropetrovska,,GCA,Planned,Capacity building of parents/caregivers,26-Jan-16,,200
01-Feb-16,Education,XD387F9CEEDBDA129,,,Zaporizka,,GCA,Planned,Capacity building of parents/caregivers,26-Jan-16,,200
01-Feb-16,Education,XD387F9CEEDBDA129,,,Kharkivska,,GCA,Planned,Capacity building of parents/caregivers,26-Jan-16,,200
01-Feb-16,Education,XD387F9CEEDBDA129,,,Donetska,,GCA,Ongoing,Life skills education and improve resilience,01-Jan-16,,10648
01-Feb-16,Education,XD387F9CEEDBDA129,,,Luhanska,,GCA,Ongoing,Life skills education and improve resilience,01-Jan-16,,10648
01-Feb-16,Education,XD387F9CEEDBDA129,,,Dnipropetrovska,,GCA,Ongoing,Life skills education and improve resilience,01-Jan-16,,10648
01-Feb-16,Education,XD387F9CEEDBDA129,,,Kharkivska,,GCA,Ongoing,Life skills education and improve resilience,01-Jan-16,,10648
01-Feb-16,Education,XD387F9CEEDBDA129,,,Zaporizka,,GCA,Ongoing,Life skills education and improve resilience,01-Jan-16,,10648
01-Feb-16,Education,XAD8F78ED0E646EC0,,,Kharkivska,Харків,GCA,Ongoing,"Catch-up classes, summer camps",13-Jan-16,31-Mar-16,234
01-Feb-16,Education,X7EA881CAA42FECA0,,,Kharkivska,Харків,GCA,Ongoing,Development of ECCD units,01-Dec-15,01-Sep-16,638
01-Feb-16,Education,X7EA881CAA42FECA0,,,Kharkivska,Харків,GCA,Completed,"Catch-up classes, summer camps",01-Jan-16,01-Feb-16,252
01-Feb-16,Education,X7EA881CAA42FECA0,,,Kharkivska,Чугуїв,GCA,Ongoing,"Catch-up classes, summer camps",01-Dec-15,01-Sep-16,248
01-Feb-16,Education,X42BB7EA39941B4E8,,,Vinnytska,,GCA,Ongoing,"Catch-up classes, summer camps",01-Aug-15,01-Mar-16,23452
01-Feb-16,Education,X42BB7EA39941B4E8,,,Volynska,,GCA,Ongoing,"Catch-up classes, summer camps",01-Aug-15,01-Mar-16,23452
01-Feb-16,Education,X42BB7EA39941B4E8,,,Dnipropetrovska,,GCA,Ongoing,"Catch-up classes, summer camps",01-Aug-15,01-Mar-16,23452
01-Feb-16,Education,X42BB7EA39941B4E8,,,Donetska,,GCA,Ongoing,"Catch-up classes, summer camps",01-Aug-15,01-Mar-16,23452
01-Feb-16,Education,X42BB7EA39941B4E8,,,Zhytomyrska,,GCA,Ongoing,"Catch-up classes, summer camps",01-Aug-15,01-Mar-16,23452
01-Feb-16,Education,X42BB7EA39941B4E8,,,Zakarpatska,,GCA,Ongoing,"Catch-up classes, summer camps",01-Aug-15,01-Mar-16,23452
01-Jan-16,Protection,XD387F9CEEDBDA129,,,Dnipropetrovska,Кривий Ріг,GCA,Completed,MRE activities,,,600
01-Jan-16,Protection,X40FC9DA54367614B,,,Donetska,Слов'янськ,GCA,Completed,MRE activities,12-Jan-12,12-Jan-12,14
01-Jan-16,Protection,X40FC9DA54367614B,,,Donetska,Костянтинівка,GCA,Completed,MRE activities,13-Jan-12,13-Jan-12,20
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Дзержинськ,GCA,Completed,MRE activities,12-Jan-12,12-Jan-12,65
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Костянтинівка,GCA,Completed,MRE activities,13-Jan-12,27-Jan-12,335
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Димитров,GCA,Completed,MRE activities,19-Jan-12,28-Jan-12,414
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівськ,GCA,Completed,MRE activities,19-Jan-12,19-Jan-12,51
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівськ,GCA,Completed,MRE activities,20-Jan-12,20-Jan-12,52
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівськ,GCA,Completed,MRE activities,21-Jan-12,21-Jan-12,40
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Слов'янськ,GCA,Completed,MRE activities,21-Jan-12,28-Jan-12,889
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Красноармійськ,GCA,Completed,MRE activities,25-Jan-12,25-Jan-12,196
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Дружківка,GCA,Completed,MRE activities,26-Jan-12,26-Jan-12,40
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Дзержинськ,GCA,Completed,MRE activities,26-Jan-12,26-Jan-12,45
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,27-Jan-12,27-Jan-12,66
01-Jan-16,Protection,X40FC9DA54367614B,,,Donetska,Артемівськ,GCA,Completed,MRE activities,,,3
01-Jan-16,Protection,X40FC9DA54367614B,,,Donetska,Артемівськ,GCA,Completed,MRE activities,,,3
01-Jan-16,Protection,X40FC9DA54367614B,,,Donetska,Артемівськ,GCA,Completed,MRE activities,,,1
01-Jan-16,Protection,X40FC9DA54367614B,,,Donetska,Авдіївка,GCA,Completed,MRE activities,,,2
01-Jan-16,Protection,X40FC9DA54367614B,,,Donetska,Добропілля,GCA,Completed,MRE activities,,,1
01-Jan-16,Protection,X40FC9DA54367614B,,,Donetska,Дружківка,GCA,Completed,MRE activities,,,1
01-Jan-16,Protection,X40FC9DA54367614B,,,Donetska,Димитров,GCA,Completed,MRE activities,,,1
01-Jan-16,Protection,X40FC9DA54367614B,,,Donetska,Дзержинськ,GCA,Completed,MRE activities,,,4
01-Jan-16,Protection,X40FC9DA54367614B,,,Donetska,Дзержинськ,GCA,Completed,MRE activities,,,1
01-Jan-16,Protection,X40FC9DA54367614B,,,Donetska,Костянтинівський,GCA,Completed,MRE activities,,,4
01-Jan-16,Protection,X40FC9DA54367614B,,,Donetska,Краматорськ,GCA,Completed,MRE activities,,,2
01-Jan-16,Protection,X40FC9DA54367614B,,,Donetska,Краматорськ,GCA,Completed,MRE activities,,,1
01-Jan-16,Protection,X40FC9DA54367614B,,,Donetska,Красноармійськ,GCA,Completed,MRE activities,,,3
01-Jan-16,Protection,X40FC9DA54367614B,,,Donetska,Слов'янськ,GCA,Completed,MRE activities,,,24
01-Jan-16,Protection,X40FC9DA54367614B,,,Donetska,Слов'янськ,GCA,Completed,MRE activities,,,20
01-Jan-16,Protection,X40FC9DA54367614B,,,Donetska,Слов'янський,GCA,Completed,MRE activities,,,3
01-Jan-16,Protection,X40FC9DA54367614B,,,Donetska,Волноваський,GCA,Completed,MRE activities,,,2
01-Jan-16,Protection,X40FC9DA54367614B,,,Donetska,Волноваський,GCA,Completed,MRE activities,,,3
01-Jan-16,Protection,X40FC9DA54367614B,,,Donetska,Волноваський,GCA,Completed,MRE activities,,,87
01-Jan-16,Protection,X40FC9DA54367614B,,,Donetska,Волноваський,GCA,Completed,MRE activities,,,2
01-Jan-16,Protection,X40FC9DA54367614B,,,Donetska,Володарський,GCA,Completed,MRE activities,,,93
01-Jan-16,Protection,X40FC9DA54367614B,,,Donetska,Володарський,GCA,Completed,MRE activities,,,60
01-Jan-16,Protection,X40FC9DA54367614B,,,Donetska,Володарський,GCA,Completed,MRE activities,,,154
01-Jan-16,Protection,X40FC9DA54367614B,,,Donetska,Володарський,GCA,Completed,MRE activities,,,1
01-Jan-16,Protection,X40FC9DA54367614B,,,Donetska,Вугледар,GCA,Completed,MRE activities,,,3
01-Jan-16,Protection,X40FC9DA54367614B,,,Donetska,Ясинуватський,GCA,Completed,MRE activities,,,3
01-Jan-16,Protection,X40FC9DA54367614B,,,Donetska,,GCA,Completed,MRE activities,,,1
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівськ,GCA,Completed,MRE activities,,,545
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівськ,GCA,Completed,MRE activities,,,825
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівськ,GCA,Completed,MRE activities,,,947
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівськ,GCA,Completed,MRE activities,,,1158
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівськ,GCA,Completed,MRE activities,,,432
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівськ,GCA,Completed,MRE activities,,,4621
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,67
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,10
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,488
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,49
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,47
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,49
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,61
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,170
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,25
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,61
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,89
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,25
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,40
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,35
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,83
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,114
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,98
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,783
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,23
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,80
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,13
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,55
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,334
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,246
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,55
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,95
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,63
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,47
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,52
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,126
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,76
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,40
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,18
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,112
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,41
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Артемівський,GCA,Completed,MRE activities,,,288
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Авдіївка,GCA,Completed,MRE activities,,,585
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Добропільський,GCA,Completed,MRE activities,,,180
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Добропільський,GCA,Completed,MRE activities,,,113
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Дружківка,GCA,Completed,MRE activities,,,293
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Димитров,GCA,Completed,MRE activities,,,1216
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Димитров,GCA,Completed,MRE activities,,,461
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Димитров,GCA,Completed,MRE activities,,,2191
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Дзержинськ,GCA,Completed,MRE activities,,,400
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Дзержинськ,GCA,Completed,MRE activities,,,1896
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Дзержинськ,GCA,Completed,MRE activities,,,181
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Дзержинськ,GCA,Completed,MRE activities,,,292
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Дзержинськ,GCA,Completed,MRE activities,,,130
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Дзержинськ,GCA,Completed,MRE activities,,,87
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Дзержинськ,GCA,Completed,MRE activities,,,276
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Дзержинськ,GCA,Completed,MRE activities,,,373
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Дзержинськ,GCA,Completed,MRE activities,,,477
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Костянтинівка,GCA,Completed,MRE activities,,,32
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Костянтинівка,GCA,Completed,MRE activities,,,44
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Костянтинівський,GCA,Completed,MRE activities,,,88
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Костянтинівський,GCA,Completed,MRE activities,,,64
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Костянтинівський,GCA,Completed,MRE activities,,,194
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Костянтинівський,GCA,Completed,MRE activities,,,117
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Костянтинівський,GCA,Completed,MRE activities,,,33
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Костянтинівський,GCA,Completed,MRE activities,,,338
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Костянтинівський,GCA,Completed,MRE activities,,,107
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Костянтинівський,GCA,Completed,MRE activities,,,47
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Костянтинівський,GCA,Completed,MRE activities,,,175
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Костянтинівський,GCA,Completed,MRE activities,,,56
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Костянтинівський,GCA,Completed,MRE activities,,,128
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Костянтинівський,GCA,Completed,MRE activities,,,97
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Краматорськ,GCA,Completed,MRE activities,,,15
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Краматорськ,GCA,Completed,MRE activities,,,50
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Красноармійськ,GCA,Completed,MRE activities,,,190
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Красноармійський,GCA,Completed,MRE activities,,,310
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Красноармійський,GCA,Completed,MRE activities,,,245
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Красноармійський,GCA,Completed,MRE activities,,,52
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Красноармійський,GCA,Completed,MRE activities,,,126
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Красноармійський,GCA,Completed,MRE activities,,,84
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Красноармійський,GCA,Completed,MRE activities,,,110
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Красноармійський,GCA,Completed,MRE activities,,,128
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Красноармійський,GCA,Completed,MRE activities,,,96
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Красноармійський,GCA,Completed,MRE activities,,,61
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Краснолиманський,GCA,Completed,MRE activities,,,101
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Мар'їнський,GCA,Completed,MRE activities,,,99
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Новогродівка,GCA,Completed,MRE activities,,,1152
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Селидове,GCA,Completed,MRE activities,,,2091
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Селидове,GCA,Completed,MRE activities,,,521
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Селидове,GCA,Completed,MRE activities,,,968
01-Feb-16,Health_Nutrition,X6568BBDE156A5C53,,,Luhanska,,GCA,Ongoing,IYCF counseling of women (pregnant or mothers),01-Feb-16,,0
01-Feb-16,Health_Nutrition,X6568BBDE156A5C53,,,Lvivska,,GCA,Ongoing,IYCF counseling of women (pregnant or mothers),01-Feb-16,,0
01-Feb-16,Health_Nutrition,X6568BBDE156A5C53,,,Mykolaivska,,GCA,Ongoing,IYCF counseling of women (pregnant or mothers),01-Feb-16,,0
01-Feb-16,Health_Nutrition,X6568BBDE156A5C53,,,Odeska,,GCA,Ongoing,IYCF counseling of women (pregnant or mothers),01-Feb-16,,0
01-Feb-16,Health_Nutrition,X6568BBDE156A5C53,,,Poltavska,,GCA,Ongoing,IYCF counseling of women (pregnant or mothers),01-Feb-16,,0
01-Feb-16,Health_Nutrition,X6568BBDE156A5C53,,,Rivnenska,,GCA,Ongoing,IYCF counseling of women (pregnant or mothers),01-Feb-16,,0
01-Feb-16,Health_Nutrition,X6568BBDE156A5C53,,,Sumska,,GCA,Ongoing,IYCF counseling of women (pregnant or mothers),01-Feb-16,,0
01-Feb-16,Health_Nutrition,X6568BBDE156A5C53,,,Ternopilska,,GCA,Ongoing,IYCF counseling of women (pregnant or mothers),01-Feb-16,,0
01-Feb-16,Health_Nutrition,X6568BBDE156A5C53,,,Kharkivska,,GCA,Ongoing,IYCF counseling of women (pregnant or mothers),01-Feb-16,,0
01-Feb-16,Health_Nutrition,X6568BBDE156A5C53,,,Khersonska,,GCA,Ongoing,IYCF counseling of women (pregnant or mothers),01-Feb-16,,0
01-Feb-16,Health_Nutrition,X6568BBDE156A5C53,,,Khmelnytska,,GCA,Ongoing,IYCF counseling of women (pregnant or mothers),01-Feb-16,,0
01-Feb-16,Health_Nutrition,X6568BBDE156A5C53,,,Cherkaska,,GCA,Ongoing,IYCF counseling of women (pregnant or mothers),01-Feb-16,,0
01-Feb-16,Health_Nutrition,X6568BBDE156A5C53,,,Chernivetska,,GCA,Ongoing,IYCF counseling of women (pregnant or mothers),01-Feb-16,,0
01-Feb-16,Health_Nutrition,X6568BBDE156A5C53,,,Chernihivska,,GCA,Ongoing,IYCF counseling of women (pregnant or mothers),01-Feb-16,,0
01-Feb-16,Health_Nutrition,XACAC5A9A610111EB,,,Luhanska,Старобільський,GCA,Ongoing,Improve access to comprehensive healthcare services,,,0
01-Feb-16,Health_Nutrition,XACAC5A9A610111EB,,,Luhanska,Старобільський,GCA,Ongoing,Improve mental health care support,,,0
01-Feb-16,Health_Nutrition,XACAC5A9A610111EB,,,Luhanska,Старобільський,GCA,Ongoing,Support to HIV-exposed and affected persons,,,0
01-Feb-16,Health_Nutrition,XACAC5A9A610111EB,,,Luhanska,Новопсковський,GCA,Ongoing,Improve mental health care support,,,0
01-Feb-16,Health_Nutrition,XACAC5A9A610111EB,,,Luhanska,Білокуракинський,GCA,Ongoing,Improve mental health care support,,,0
01-Feb-16,Health_Nutrition,XACAC5A9A610111EB,,,Kyivska,Києво-Святошинський,GCA,Ongoing,Improve mental health care support,,,150
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Селидове,GCA,Completed,MRE activities,,,317
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Селидове,GCA,Completed,MRE activities,,,216
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Слов'янськ,GCA,Completed,MRE activities,,,231
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Слов'янськ,GCA,Completed,MRE activities,,,1570
01-Jan-16,Protection,X6077DD259F53CA2E,,,Donetska,Слов'янськ,GCA,Completed,MRE activities,,,412
